cnty,fct,fct_date,fct_mape,horizon,iter,method,step_ahead,train_mape,train_mse,true
51181,1.0,2020-05-31,0.0,2020-05-17,0,ar,2-step_ahead,13.406154065074597,0.10845792008129136,1.0
51181,1.0,2020-06-07,0.0,2020-05-17,0,ar,3-step_ahead,13.406154065074597,0.10845792008129136,1.0
51181,1.0,2020-06-14,0.0,2020-05-17,0,ar,4-step_ahead,13.406154065074597,0.10845792008129136,1.0
51109,7.627634662810937,2020-06-07,52.552693256218774,2020-05-31,0,ar,1-step_ahead,34.04682013483037,7.1798481636532125,4.999999999999999
51109,12.51609882299077,2020-06-14,39.067764699897424,2020-05-31,0,ar,2-step_ahead,2.695362592252358,0.06097964647808855,9.000000000000002
51109,12.271280660298805,2020-06-21,513.5640330149404,2020-05-31,0,ar,3-step_ahead,20.978385300727762,2.0372653970712244,2.0
51109,12.271280660298805,2020-06-28,,2020-05-31,0,ar,4-step_ahead,20.978385300727762,2.0372653970712244,
51041,334.9999999999901,2020-06-07,4.829545454548233,2020-05-31,0,spatial_mob,1-step_ahead,3.176666958099781e-12,4.3231016488402564e-23,351.99999999999983
51041,334.99999999999517,2020-06-14,14.102564102565355,2020-05-31,0,spatial_mob,2-step_ahead,1.0985715164327524e-12,9.231060986279027e-24,390.00000000000006
51041,335.0000000271213,2020-06-21,99.40476192090557,2020-05-31,0,spatial_mob,3-step_ahead,1.1013434542205147e-08,5.395291719185078e-16,167.99999999999997
51041,334.99999994648624,2020-06-28,,2020-05-31,0,spatial_mob,4-step_ahead,1.4840610989389945e-07,1.20985572101517e-13,
51115,1.0,2020-06-07,0.0,2020-05-31,0,ar,1-step_ahead,0.0,0.0,1.0
51115,1.0,2020-06-14,0.0,2020-05-31,0,ar,2-step_ahead,0.0,0.0,1.0
51115,1.0,2020-06-21,0.0,2020-05-31,0,ar,3-step_ahead,0.0,0.0,1.0
51115,1.0,2020-06-28,,2020-05-31,0,ar,4-step_ahead,0.0,0.0,
51127,1.0000000000000075,2020-05-24,87.4999999999999,2020-05-17,0,spatial_mob,1-step_ahead,5.921189464667501e-13,1.905222345625184e-28,7.999999999999997
51127,0.9999999999999698,2020-05-31,83.33333333333384,2020-05-17,0,spatial_mob,2-step_ahead,2.15614563240744e-12,2.2352497008953807e-27,6.0
51127,1.0000000000000029,2020-06-07,2.664535259100376e-13,2020-05-17,0,spatial_mob,3-step_ahead,1.924386576016938e-13,1.489591256186863e-29,1.0
51127,0.9999999999999982,2020-06-14,50.00000000000009,2020-05-17,0,spatial_mob,4-step_ahead,2.280583129750843e-13,5.055489066818719e-29,2.0
51165,59.999999999999886,2020-06-07,24.999999999999726,2020-05-31,0,spatial,1-step_ahead,5.11256191637579e-13,2.9232660792593986e-25,48.00000000000001
51165,59.9999999999986,2020-06-14,106.89655172413308,2020-05-31,0,spatial,2-step_ahead,2.3026931185014e-12,2.7105891792118142e-24,29.000000000000004
51165,59.99999998703931,2020-06-21,445.4545453367209,2020-05-31,0,spatial,3-step_ahead,1.1952181088995517e-08,6.820122633293628e-17,11.000000000000002
51165,59.99999998082129,2020-06-28,,2020-05-31,0,spatial,4-step_ahead,2.48653352808507e-08,3.139033111477611e-16,
51125,1.0,2020-05-24,66.66666666666667,2020-05-17,0,spatial_mob,1-step_ahead,0.0,0.0,3.0000000000000004
51125,1.0,2020-05-31,0.0,2020-05-17,0,spatial_mob,2-step_ahead,0.0,0.0,1.0
51125,1.0,2020-06-07,0.0,2020-05-17,0,spatial_mob,3-step_ahead,0.0,0.0,1.0
51125,1.0,2020-06-14,0.0,2020-05-17,0,spatial_mob,4-step_ahead,0.0,0.0,1.0
51085,35.9999999999999,2020-05-24,47.826086956521905,2020-05-17,0,spatial,1-step_ahead,2.474183756815869e-13,8.977237101415113e-27,69.00000000000001
51085,35.999999999999254,2020-05-31,111.7647058823486,2020-05-17,0,spatial,2-step_ahead,1.7582104507112549e-12,4.351766960869816e-25,17.0
51085,36.00000000718639,2020-06-07,33.33333335994955,2020-05-17,0,spatial,3-step_ahead,6.373481362620224e-08,7.952461360368286e-16,27.0
51085,35.9999999999999,2020-06-14,28.571428571428232,2020-05-17,0,spatial,4-step_ahead,4.0767534591428513e-13,1.886008652202395e-26,28.0
51153,880.385757247504,2020-06-07,127.48985975387696,2020-05-31,0,ar,1-step_ahead,11.748186305287852,10628.552430725407,387.00000000000006
51153,880.385757247504,2020-06-14,196.42618089141544,2020-05-31,0,ar,2-step_ahead,11.748186305287852,10628.552430725407,297.00000000000006
51153,951.6291198565004,2020-06-21,313.75179124195665,2020-05-31,0,ar,3-step_ahead,12.810513072344131,16129.311915617922,230.00000000000009
51153,951.6291198565004,2020-06-28,,2020-05-31,0,ar,4-step_ahead,12.810513072344131,16129.311915617922,
51177,81.00000000000054,2020-05-24,40.87591240875874,2020-05-17,0,spatial_mob,1-step_ahead,3.2958644631828557e-13,6.265488296672624e-26,137.00000000000003
51177,81.00000000000054,2020-05-31,25.688073394494896,2020-05-17,0,spatial_mob,2-step_ahead,4.234854677396249e-13,8.497925215402826e-26,108.99999999999996
51177,81.00000000000003,2020-06-07,30.769230769230763,2020-05-17,0,spatial_mob,3-step_ahead,2.308289753733992e-13,1.7128142404611216e-26,117.00000000000004
51177,80.99999999999879,2020-06-14,41.30434782608784,2020-05-17,0,spatial_mob,4-step_ahead,9.009450054506651e-13,4.518220556175976e-25,138.00000000000006
51153,707.9999999999595,2020-06-07,82.94573643409807,2020-05-31,0,spatial_mob,1-step_ahead,7.135650221860035e-12,2.6837818428733293e-21,387.00000000000006
51153,707.9999999999698,2020-06-14,138.38383838382816,2020-05-31,0,spatial_mob,2-step_ahead,4.394008454710535e-12,9.666611160672977e-22,297.00000000000006
51153,707.9999999652356,2020-06-21,207.82608694140671,2020-05-31,0,spatial_mob,3-step_ahead,2.7251423769529845e-09,4.079068828571845e-16,230.00000000000009
51153,707.999998664758,2020-06-28,,2020-05-31,0,spatial_mob,4-step_ahead,1.4047347718634693e-07,1.658285517084839e-12,
51087,278.0000000000014,2020-06-07,39.000000000000774,2020-05-31,0,spatial,1-step_ahead,6.410040834389067e-13,1.595998139894184e-24,199.99999999999991
51087,277.99999999999795,2020-06-14,87.83783783783653,2020-05-31,0,spatial,2-step_ahead,9.69902641507917e-13,6.622392636021768e-24,147.99999999999994
51087,278.00000000000443,2020-06-21,251.89873417722077,2020-05-31,0,spatial,3-step_ahead,8.286905309793468e-13,5.930315497540512e-24,79.0
51087,278.0000007260904,2020-06-28,,2020-05-31,0,spatial,4-step_ahead,1.7651443760311614e-07,1.9192979391339867e-13,
51139,16.99999999999997,2020-06-07,30.769230769230553,2020-05-31,0,spatial,1-step_ahead,1.1347703718099985e-13,1.6065152334825904e-27,13.0
51139,16.99999999999994,2020-06-14,88.88888888888819,2020-05-31,0,spatial,2-step_ahead,3.537783093296921e-13,1.449147343652314e-26,9.000000000000002
51139,17.000000000000295,2020-06-21,750.0000000000148,2020-05-31,0,spatial,3-step_ahead,1.618339599509298e-12,2.902441137437696e-25,2.0
51139,17.000000000000032,2020-06-28,,2020-05-31,0,spatial,4-step_ahead,1.439374834065449e-13,2.219164333999859e-27,
51013,301.99999999999835,2020-05-31,247.12643678160737,2020-05-24,0,spatial_mob,1-step_ahead,5.74813016747231e-13,3.750585531331745e-24,87.0
51013,302.00000000000165,2020-06-07,141.60000000000124,2020-05-24,0,spatial_mob,2-step_ahead,1.812976178774062e-13,4.665007849114975e-25,125.00000000000004
51013,301.9999997232434,2020-06-14,263.8554213533052,2020-05-24,0,spatial_mob,3-step_ahead,5.609079699180833e-08,3.298049629337057e-14,83.00000000000003
51013,302.00000000000057,2020-06-21,843.7500000000017,2020-05-24,0,spatial_mob,4-step_ahead,2.260960500858013e-13,4.885131596107847e-25,32.0
51167,1.0,2020-06-07,0.0,2020-05-31,0,spatial,1-step_ahead,0.0,0.0,1.0
51167,1.0,2020-06-14,0.0,2020-05-31,0,spatial,2-step_ahead,0.0,0.0,1.0
51167,1.0,2020-06-21,0.0,2020-05-31,0,spatial,3-step_ahead,0.0,0.0,1.0
51167,1.0,2020-06-28,,2020-05-31,0,spatial,4-step_ahead,0.0,0.0,
51085,42.483321113647186,2020-05-24,38.42996940051135,2020-05-17,0,ar,1-step_ahead,23.745376608839088,72.49175822363166,69.00000000000001
51085,36.353351930271465,2020-05-31,113.84324664865572,2020-05-17,0,ar,2-step_ahead,35.814920202719954,92.92733016129492,17.0
51085,36.353351930271465,2020-06-07,34.64204418619064,2020-05-17,0,ar,3-step_ahead,35.814920202719954,92.92733016129492,27.0
51085,36.353351930271465,2020-06-14,29.83339975096956,2020-05-17,0,ar,4-step_ahead,35.814920202719954,92.92733016129492,28.0
51047,82.55302207045011,2020-06-07,166.30007119500038,2020-05-31,0,ar,1-step_ahead,26.81073840800293,1766.7406665668302,31.0
51047,80.28590976676021,2020-06-14,401.78693604225134,2020-05-31,0,ar,2-step_ahead,19.153608910022676,464.4064215663452,15.999999999999998
51047,80.28590976676021,2020-06-21,903.5738720845027,2020-05-31,0,ar,3-step_ahead,19.153608910022676,464.4064215663452,7.999999999999997
51047,71.32303950745508,2020-06-28,,2020-05-31,0,ar,4-step_ahead,19.29718647693334,176.60031731566485,
51087,278.0000000000014,2020-06-07,39.000000000000774,2020-05-31,0,spatial_mob,1-step_ahead,6.410040834389067e-13,1.595998139894184e-24,199.99999999999991
51087,277.99999999999795,2020-06-14,87.83783783783653,2020-05-31,0,spatial_mob,2-step_ahead,9.69902641507917e-13,6.622392636021768e-24,147.99999999999994
51087,278.00000000000443,2020-06-21,251.89873417722077,2020-05-31,0,spatial_mob,3-step_ahead,8.286905309793468e-13,5.930315497540512e-24,79.0
51087,278.0000007260904,2020-06-28,,2020-05-31,0,spatial_mob,4-step_ahead,1.7651443760311614e-07,1.9192979391339867e-13,
51125,1.0,2020-05-24,66.66666666666667,2020-05-17,0,spatial,1-step_ahead,0.0,0.0,3.0000000000000004
51125,1.0,2020-05-31,0.0,2020-05-17,0,spatial,2-step_ahead,0.0,0.0,1.0
51125,1.0,2020-06-07,0.0,2020-05-17,0,spatial,3-step_ahead,0.0,0.0,1.0
51125,1.0,2020-06-14,0.0,2020-05-17,0,spatial,4-step_ahead,0.0,0.0,1.0
51033,20.172639345037148,2020-06-07,8.306184795285692,2020-05-31,0,ar,1-step_ahead,16.512402966517882,3.058150860680429,22.000000000000004
51033,20.172639345037148,2020-06-14,12.07021858353975,2020-05-31,0,ar,2-step_ahead,16.512402966517882,3.058150860680429,17.999999999999996
51033,20.172639345037148,2020-06-21,1917.2639345037148,2020-05-31,0,ar,3-step_ahead,16.512402966517882,3.058150860680429,1.0
51033,20.279683384353625,2020-06-28,,2020-05-31,0,ar,4-step_ahead,16.40857329176299,3.191482135750042,
51047,70.00000000000121,2020-06-07,125.80645161290714,2020-05-31,0,spatial,1-step_ahead,1.7723139330481162e-12,3.625642585719221e-24,31.0
51047,70.0000003494323,2020-06-14,337.5000021839519,2020-05-31,0,spatial,2-step_ahead,1.6941050068607365e-07,6.873184744034501e-14,15.999999999999998
51047,70.00000000004529,2020-06-21,775.0000000005663,2020-05-31,0,spatial,3-step_ahead,5.960369081118514e-11,5.8434646949769515e-21,7.999999999999997
51047,70.00000002527675,2020-06-28,,2020-05-31,0,spatial,4-step_ahead,1.848052689436916e-08,3.7207357871695077e-16,
51127,1.0000000000000075,2020-05-24,87.4999999999999,2020-05-17,0,spatial,1-step_ahead,5.921189464667501e-13,1.905222345625184e-28,7.999999999999997
51127,0.9999999999999698,2020-05-31,83.33333333333384,2020-05-17,0,spatial,2-step_ahead,2.15614563240744e-12,2.2352497008953807e-27,6.0
51127,1.0000000000000029,2020-06-07,2.664535259100376e-13,2020-05-17,0,spatial,3-step_ahead,1.924386576016938e-13,1.489591256186863e-29,1.0
51127,0.9999999999999982,2020-06-14,50.00000000000009,2020-05-17,0,spatial,4-step_ahead,2.280583129750843e-13,5.055489066818719e-29,2.0
51181,1.0000000000000002,2020-05-24,66.66666666666666,2020-05-17,0,spatial,1-step_ahead,2.220446049250313e-14,6.779273404243069e-32,3.0000000000000004
51181,1.0,2020-05-31,0.0,2020-05-17,0,spatial,2-step_ahead,1.3877787807814455e-15,6.162975822039155e-33,1.0
51181,0.9999999999999992,2020-06-07,7.771561172376096e-14,2020-05-17,0,spatial,3-step_ahead,9.020562075079396e-14,1.23875814022987e-30,1.0
51181,0.9999999999999996,2020-06-14,3.330669073875469e-14,2020-05-17,0,spatial,4-step_ahead,2.7755575615628914e-14,1.3404472412935162e-31,1.0
51017,1.0,2020-06-07,0.0,2020-05-31,0,ar,1-step_ahead,0.0,0.0,1.0
51017,1.0,2020-06-14,0.0,2020-05-31,0,ar,2-step_ahead,0.0,0.0,1.0
51017,1.0,2020-06-21,0.0,2020-05-31,0,ar,3-step_ahead,0.0,0.0,1.0
51017,1.0,2020-06-28,,2020-05-31,0,ar,4-step_ahead,0.0,0.0,
51125,1.0,2020-05-24,66.66666666666667,2020-05-17,0,ar,1-step_ahead,0.0,0.0,3.0000000000000004
51125,1.0,2020-05-31,0.0,2020-05-17,0,ar,2-step_ahead,0.0,0.0,1.0
51125,1.0,2020-06-07,0.0,2020-05-17,0,ar,3-step_ahead,0.0,0.0,1.0
51125,1.0,2020-06-14,0.0,2020-05-17,0,ar,4-step_ahead,0.0,0.0,1.0
51003,21.768956200632733,2020-06-07,58.92649773465523,2020-05-31,0,ar,1-step_ahead,59.323905201206806,151.66382512468883,53.00000000000001
51003,21.768956200632733,2020-06-14,51.6245417763717,2020-05-31,0,ar,2-step_ahead,59.323905201206806,151.66382512468883,44.99999999999999
51003,33.86995423648321,2020-06-21,8.459583144639955,2020-05-31,0,ar,3-step_ahead,32.053557032289326,48.685502596287044,36.99999999999999
51003,33.86995423648321,2020-06-28,,2020-05-31,0,ar,4-step_ahead,32.053557032289326,48.685502596287044,
51137,22.99999999999996,2020-05-24,1.8535897454611306e-13,2020-05-17,0,ar,1-step_ahead,26.964597807763454,4.951569732697134,23.0
51137,22.99999999999996,2020-05-31,35.29411764705857,2020-05-17,0,ar,2-step_ahead,26.964597807763454,4.951569732697134,17.0
51137,22.99999999999996,2020-06-07,474.99999999999886,2020-05-17,0,ar,3-step_ahead,26.964597807763454,4.951569732697134,4.0
51137,22.99999999999996,2020-06-14,91.6666666666663,2020-05-17,0,ar,4-step_ahead,26.964597807763454,4.951569732697134,12.0
51121,16.999999997673708,2020-06-07,324.9999999418427,2020-05-31,0,spatial_mob,1-step_ahead,9.058015972439221e-08,3.1137854246931116e-17,4.0
51121,16.999999999999982,2020-06-14,69.99999999999983,2020-05-31,0,spatial_mob,2-step_ahead,4.383608322272068e-13,7.619240786468342e-28,10.000000000000002
51121,16.99999999999997,2020-06-21,112.4999999999997,2020-05-31,0,spatial_mob,3-step_ahead,4.9520145220644e-13,4.9271759102038625e-28,7.999999999999997
51121,16.999999834307054,2020-06-28,,2020-05-31,0,spatial_mob,4-step_ahead,1.9614137664599962e-06,3.90200797356161e-14,
51021,1.0,2020-06-07,0.0,2020-05-31,0,ar,1-step_ahead,0.0,0.0,1.0
51021,1.0,2020-06-14,0.0,2020-05-31,0,ar,2-step_ahead,0.0,0.0,1.0
51021,1.0,2020-06-21,0.0,2020-05-31,0,ar,3-step_ahead,0.0,0.0,1.0
51021,1.0,2020-06-28,,2020-05-31,0,ar,4-step_ahead,0.0,0.0,
51117,4.000000000000004,2020-06-07,33.33333333333346,2020-05-31,0,spatial,1-step_ahead,4.3997816662119714e-13,1.1928858785912683e-26,3.0000000000000004
51117,3.999999999999908,2020-06-14,42.85714285714417,2020-05-31,0,spatial,2-step_ahead,2.0924157984122273e-12,2.225290825005031e-25,6.999999999999999
51117,4.000000000000006,2020-06-21,100.00000000000037,2020-05-31,0,spatial,3-step_ahead,2.321735260971915e-13,7.154179549449356e-27,2.0
51117,4.000000000000038,2020-06-28,,2020-05-31,0,spatial,4-step_ahead,8.02594086817998e-13,3.71889738319947e-26,
51169,1.0,2020-06-07,0.0,2020-05-31,0,spatial,1-step_ahead,0.0,0.0,1.0
51169,1.0,2020-06-14,0.0,2020-05-31,0,spatial,2-step_ahead,0.0,0.0,1.0
51169,1.0,2020-06-21,0.0,2020-05-31,0,spatial,3-step_ahead,0.0,0.0,1.0
51169,1.0,2020-06-28,,2020-05-31,0,spatial,4-step_ahead,0.0,0.0,
51013,301.99999999999835,2020-05-31,247.12643678160737,2020-05-24,0,spatial,1-step_ahead,5.74813016747231e-13,3.750585531331745e-24,87.0
51013,302.00000000000165,2020-06-07,141.60000000000124,2020-05-24,0,spatial,2-step_ahead,1.812976178774062e-13,4.665007849114975e-25,125.00000000000004
51013,301.9999997232434,2020-06-14,263.8554213533052,2020-05-24,0,spatial,3-step_ahead,5.609079699180833e-08,3.298049629337057e-14,83.00000000000003
51013,302.00000000000057,2020-06-21,843.7500000000017,2020-05-24,0,spatial,4-step_ahead,2.260960500858013e-13,4.885131596107847e-25,32.0
51173,0.9999999999999992,2020-05-24,8.881784197001252e-14,2020-05-17,0,spatial,1-step_ahead,8.280413391995957e-14,1.2631018947269245e-29,1.0
51173,1.0000000000000002,2020-05-31,2.220446049250313e-14,2020-05-17,0,spatial,2-step_ahead,2.127927463864884e-14,1.6023737137301804e-31,1.0
51173,1.0000000000000062,2020-06-07,49.99999999999969,2020-05-17,0,spatial,3-step_ahead,4.912736883966318e-13,4.505012066394181e-28,2.0
51173,0.9999999999999798,2020-06-14,92.857142857143,2020-05-17,0,spatial,4-step_ahead,1.2961853812498705e-12,2.465190328815662e-28,13.999999999999995
51109,12.999999999999947,2020-06-07,159.999999999999,2020-05-31,0,spatial,1-step_ahead,2.8764943215306435e-13,7.119716188652512e-28,4.999999999999999
51109,13.000000222308175,2020-06-14,44.444446914535284,2020-05-31,0,spatial,2-step_ahead,1.2311445030883628e-06,1.1293217324782493e-14,9.000000000000002
51109,13.000000044771076,2020-06-21,550.0000022385537,2020-05-31,0,spatial,3-step_ahead,4.170138879012201e-07,1.1427335266944001e-15,2.0
51109,13.000000010133204,2020-06-28,,2020-05-31,0,spatial,4-step_ahead,2.902727438877743e-07,5.293181181009652e-16,
51177,81.00000000000054,2020-05-24,40.87591240875874,2020-05-17,0,spatial,1-step_ahead,3.2958644631828557e-13,6.265488296672624e-26,137.00000000000003
51177,81.00000000000054,2020-05-31,25.688073394494896,2020-05-17,0,spatial,2-step_ahead,4.234854677396249e-13,8.497925215402826e-26,108.99999999999996
51177,81.00000000000003,2020-06-07,30.769230769230763,2020-05-17,0,spatial,3-step_ahead,2.308289753733992e-13,1.7128142404611216e-26,117.00000000000004
51177,80.99999999999879,2020-06-14,41.30434782608784,2020-05-17,0,spatial,4-step_ahead,9.009450054506651e-13,4.518220556175976e-25,138.00000000000006
51029,26.09906855380435,2020-06-07,36.343735234623544,2020-05-31,0,ar,1-step_ahead,127.34953487239049,3573.3570331554683,41.00000000000001
51029,26.09906855380435,2020-06-14,18.440410769361414,2020-05-31,0,ar,2-step_ahead,127.34953487239049,3573.3570331554683,32.0
51029,26.09906855380435,2020-06-21,2509.9068553804345,2020-05-31,0,ar,3-step_ahead,127.34953487239049,3573.3570331554683,1.0
51029,26.09906855380435,2020-06-28,,2020-05-31,0,ar,4-step_ahead,127.34953487239049,3573.3570331554683,
51155,1.3415892400243068,2020-05-24,83.23013449969616,2020-05-17,0,ar,1-step_ahead,29.709903423566274,0.457418946072753,7.999999999999997
51155,1.3415892400243068,2020-05-31,66.46026899939233,2020-05-17,0,ar,2-step_ahead,29.709903423566274,0.457418946072753,4.0
51155,1.3415892400243068,2020-06-07,73.16821519951384,2020-05-17,0,ar,3-step_ahead,29.709903423566274,0.457418946072753,4.999999999999999
51155,1.3415892400243068,2020-06-14,73.16821519951384,2020-05-17,0,ar,4-step_ahead,29.709903423566274,0.457418946072753,4.999999999999999
51033,17.999999991774693,2020-06-07,18.181818219205933,2020-05-31,0,spatial_mob,1-step_ahead,7.333007723710477e-08,9.390401460460014e-17,22.000000000000004
51033,17.999999994896207,2020-06-14,2.835438550619074e-08,2020-05-31,0,spatial_mob,2-step_ahead,1.57640247519185e-07,1.5648457585943528e-16,17.999999999999996
51033,17.99999993804283,2020-06-21,1699.9999938042831,2020-05-31,0,spatial_mob,3-step_ahead,1.8174602865219635e-07,6.8239403075349745e-16,1.0
51033,17.999999999482284,2020-06-28,,2020-05-31,0,spatial_mob,4-step_ahead,3.109743856425566e-07,1.2960778067178595e-15,
51067,1.00000000015508,2020-05-24,66.66666666149736,2020-05-17,0,spatial,1-step_ahead,1.7249448166130794e-08,5.39038851780528e-19,3.0000000000000004
51067,0.9999999858858938,2020-05-31,50.00000070570532,2020-05-17,0,spatial,2-step_ahead,1.2372554286654849e-06,5.476904992278557e-15,2.0
51067,0.9999999849736708,2020-06-07,66.6666671675443,2020-05-17,0,spatial,3-step_ahead,2.340312589554916e-06,1.161489702125636e-14,3.0000000000000004
51067,1.2019828293262045,2020-06-14,69.95042926684489,2020-05-17,0,spatial,4-step_ahead,41.57961010367279,2.2436922669091293,4.0
51167,1.0,2020-06-07,0.0,2020-05-31,0,spatial_mob,1-step_ahead,0.0,0.0,1.0
51167,1.0,2020-06-14,0.0,2020-05-31,0,spatial_mob,2-step_ahead,0.0,0.0,1.0
51167,1.0,2020-06-21,0.0,2020-05-31,0,spatial_mob,3-step_ahead,0.0,0.0,1.0
51167,1.0,2020-06-28,,2020-05-31,0,spatial_mob,4-step_ahead,0.0,0.0,
51069,47.99999999999977,2020-06-07,41.1764705882346,2020-05-31,0,spatial,1-step_ahead,3.687864298957361e-13,3.600242842292915e-26,34.00000000000001
51069,48.000000000000064,2020-06-14,140.0000000000004,2020-05-31,0,spatial,2-step_ahead,2.375846092067205e-13,1.1708273555290256e-26,20.0
51069,47.99999999999992,2020-06-21,336.36363636363564,2020-05-31,0,spatial,3-step_ahead,1.9564777957863902e-13,2.3650049938525928e-26,11.000000000000002
51069,47.999999999999936,2020-06-28,,2020-05-31,0,spatial,4-step_ahead,2.650130094561949e-13,1.7566749067914099e-26,
51003,32.999999999999986,2020-06-07,37.73584905660381,2020-05-31,0,spatial,1-step_ahead,1.3717955151281615e-13,7.345281103739146e-28,53.00000000000001
51003,33.00000000000013,2020-06-14,26.666666666666355,2020-05-31,0,spatial,2-step_ahead,4.641587376969358e-13,1.1907460933858563e-26,44.99999999999999
51003,32.99999988686009,2020-06-21,10.81081111659432,2020-05-31,0,spatial,3-step_ahead,2.5913998753762995e-07,3.5390663951818068e-15,36.99999999999999
51003,32.999999841355056,2020-06-28,,2020-05-31,0,spatial,4-step_ahead,1.0494897546198955e-06,3.314416232979658e-14,
51021,1.0,2020-06-07,0.0,2020-05-31,0,spatial_mob,1-step_ahead,0.0,0.0,1.0
51021,1.0,2020-06-14,0.0,2020-05-31,0,spatial_mob,2-step_ahead,0.0,0.0,1.0
51021,1.0,2020-06-21,0.0,2020-05-31,0,spatial_mob,3-step_ahead,0.0,0.0,1.0
51021,1.0,2020-06-28,,2020-05-31,0,spatial_mob,4-step_ahead,0.0,0.0,
51147,13.000000010779614,2020-06-07,8.333333423163463,2020-05-31,0,spatial,1-step_ahead,1.948907702338738e-07,1.3853302653752015e-15,12.0
51147,12.99999997440434,2020-06-14,18.181817949130334,2020-05-31,0,spatial,2-step_ahead,8.258273677993404e-08,3.359975987694185e-16,11.000000000000002
51147,13.000000010358207,2020-06-21,550.0000005179104,2020-05-31,0,spatial,3-step_ahead,3.080053504994402e-07,1.7753214445894387e-15,2.0
51147,13.000000000000036,2020-06-28,,2020-05-31,0,spatial,4-step_ahead,2.110838825051144e-13,3.1839412210851563e-27,
51171,62.81396624799507,2020-06-07,96.29364452498459,2020-05-31,0,ar,1-step_ahead,34.17726167889749,604.5671818428317,32.0
51171,62.81396624799507,2020-06-14,141.5921778769041,2020-05-31,0,ar,2-step_ahead,34.17726167889749,604.5671818428317,26.000000000000004
51171,37.82146879117158,2020-06-21,278.2146879117157,2020-05-31,0,ar,3-step_ahead,44.43681121112258,699.5914857422838,10.000000000000002
51171,37.82146879117158,2020-06-28,,2020-05-31,0,ar,4-step_ahead,44.43681121112258,699.5914857422838,
51165,59.999999999999886,2020-06-07,24.999999999999726,2020-05-31,0,spatial_mob,1-step_ahead,5.11256191637579e-13,2.9232660792593986e-25,48.00000000000001
51165,59.9999999999986,2020-06-14,106.89655172413308,2020-05-31,0,spatial_mob,2-step_ahead,2.3026931185014e-12,2.7105891792118142e-24,29.000000000000004
51165,59.99999998703931,2020-06-21,445.4545453367209,2020-05-31,0,spatial_mob,3-step_ahead,1.1952181088995517e-08,6.820122633293628e-17,11.000000000000002
51165,59.99999998082129,2020-06-28,,2020-05-31,0,spatial_mob,4-step_ahead,2.48653352808507e-08,3.139033111477611e-16,
51147,13.000000010779614,2020-06-07,8.333333423163463,2020-05-31,0,spatial_mob,1-step_ahead,1.948907702338738e-07,1.3853302653752015e-15,12.0
51147,12.99999997440434,2020-06-14,18.181817949130334,2020-05-31,0,spatial_mob,2-step_ahead,8.258273677993404e-08,3.359975987694185e-16,11.000000000000002
51147,13.000000010358207,2020-06-21,550.0000005179104,2020-05-31,0,spatial_mob,3-step_ahead,3.080053504994402e-07,1.7753214445894387e-15,2.0
51147,13.000000000000036,2020-06-28,,2020-05-31,0,spatial_mob,4-step_ahead,2.110838825051144e-13,3.1839412210851563e-27,
51051,1.0,2020-06-07,0.0,2020-05-31,0,ar,1-step_ahead,0.0,0.0,1.0
51051,1.0,2020-06-14,0.0,2020-05-31,0,ar,2-step_ahead,0.0,0.0,1.0
51051,1.0,2020-06-21,0.0,2020-05-31,0,ar,3-step_ahead,0.0,0.0,1.0
51051,1.0,2020-06-28,,2020-05-31,0,ar,4-step_ahead,0.0,0.0,
51091,1.0,2020-06-07,0.0,2020-05-31,0,ar,1-step_ahead,0.0,0.0,1.0
51091,1.0,2020-06-14,0.0,2020-05-31,0,ar,2-step_ahead,0.0,0.0,1.0
51091,1.0,2020-06-21,0.0,2020-05-31,0,ar,3-step_ahead,0.0,0.0,1.0
51091,1.0,2020-06-28,,2020-05-31,0,ar,4-step_ahead,0.0,0.0,
