Province_State,2020-01-19,2020-01-26,2020-02-02,2020-02-09,2020-02-16,2020-02-23,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258096538021482,5.3981627015177525,7.055312843339752,7.75491027202143,7.828436359157585,8.287025025165063,8.587651655064798,8.228977643358313,8.380685946761574,8.236685322712457,8.277411998949004,8.195609567288775,8.032035314398824,7.9157131993821155,8.134467570277563,8.555259392222693,8.814033201652784,8.991064332188461,9.170247278409738,9.14452103093889,9.094143577573671,8.97233695775495,8.949624747754216,8.778171881033469,8.875566691990551,9.043695294567236,8.82217476094608,8.850660919017152,8.773694146384443,8.981807323377534,9.158204617555654,9.45461899582035,9.653807502217354,9.89802264710506,10.309952160977376,10.703603954093316,10.8788581843462,11.057487243283795,11.014176622429687,11.362439727695692,11.018104415345954,10.824546896485385,10.819878279410617,10.938520859561367,10.830322498285954,10.554092509830399,10.402443003731632,10.138480620207487,9.876219125381935,9.600014794178023,9.535896096856046,9.357207447785735,9.26501793326688,9.261128538808288,9.374497958142467,9.503606822721864,9.517015920920498,9.581834960513193
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,3.8918202981106265,5.780743515792329,6.664409020350408,6.561030665896573,6.391917113392602,6.591673732008658,6.48768401848461,6.459904454377535,6.616065185132817,6.583409222158765,6.126869184114185,6.46302945692067,6.921658184151129,7.583247524303362,7.866338923046544,8.007034012193408,8.326274787396764,8.57130251706327,8.521981708148035,8.942460926820582,8.58466490653125,8.45914025996762,8.476579508530941,8.46674164792014,8.671458150427666,8.607399459302387,8.874168090363968,8.949754525186103,8.887100204123687,8.971194463184467,8.967886572127473,9.128804883993665,8.864605368075784,9.103756886573398,9.8230364281385,9.938806432660483,10.03889218954233,9.874110233825451,9.908375586608903,10.025616685769192,9.939771264613375,9.886493976159556,10.272772653189536,10.198691266386755,9.831239388328504,9.714503852868623,9.634496378527837,9.269646477873591,8.715552125907816,8.620651899784468,8.474703139795285,8.169902647359145,7.8551570058813445,7.847371836159788,7.714677473800927,7.722234744709607,7.629489916393995
41,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,3.4011973816621555,4.61512051684126,5.834810737062605,6.040254711277414,6.156978985585555,6.159095388491933,6.013715156042802,5.945420608606575,6.263398262591624,6.113682179832232,5.62040086571715,5.6937321388027,5.953243334287785,6.693323668269949,7.224753405767971,7.203405521083095,7.515344571180436,7.560601162768557,7.739794458408701,7.759187438507795,7.751475318021456,7.693025748417888,7.60489448081162,7.433666540166168,7.367077059881012,7.354362330421477,7.170119543449628,7.274479558773871,7.591861714889934,7.5652752818989315,7.7886260656250315,7.779466967458324,7.793174347189205,8.065265208897733,8.448057452581375,8.768885326134862,8.942460926820582,9.086815885690685,9.281450999434135,9.169101623959586,9.10219821335648,8.781401907682376,8.989943046329998,9.003070169818264,8.979164648964709,8.554103545436334,8.479698986988657,8.37216741936598,8.099554282376364,7.892452043520352,7.86480400332846,7.475339236566737,7.750614732770409,7.559038255443384,7.775695749915245,7.9294865233142895,8.190077049719049,8.392989587956931
42,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3.8066624897703196,5.863631175598097,7.802209316247118,8.935771938669784,9.330343164370879,9.203617826215355,9.15915233520675,9.14216859187285,8.995412975433313,8.798605650854423,8.669742589876522,8.452761331256848,8.244859395911256,8.142936010432265,7.880804344674901,8.257385655730436,8.406485069431817,8.574329382787047,8.624072553043334,8.75384509275524,8.756682421266532,8.555836815008442,8.676928249537397,8.44009614103127,8.392989587956931,8.648922962094131,8.585785982881848,8.630700432209832,8.647694999480395,8.74909824839902,9.165238398063762,9.197356444417888,9.367515046348181,9.643485495857657,9.888475432415625,10.364986368165066,10.663498673349581,10.798697640799045,10.996919781162696,11.151883858163988,11.120845376472186,10.930818639199273,10.855396362012028,10.945476578263147,10.783363231708234,10.547864568726643,10.568492427149794,10.194177596502213,10.14399939801143,9.865370230423,9.77673314419063,9.77542688246861,9.764857469366598,9.91214992561478,10.195261242891162,10.211119300295529,10.310218525765526,10.44380401506915
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423,4.3694478524670215,5.863631175598097,5.817111159963204,5.799092654460526,5.19295685089021,0.0,4.0943445622221,4.3694478524670215,4.74493212836325,4.23410650459726,4.0943445622221,4.700480365792417,4.2626798770413155,4.2626798770413155,5.3706380281276624,6.42648845745769,6.933423025730715,7.365812837209472,7.313886831633462,7.615791072035833,7.822444729489319,7.70210434005105,7.440733707389261,7.136483208590247,7.2115567333138015,7.700295203420117,7.7651449029361315,7.878534196140362,7.469654172932128,7.45876269238096,7.929846429742503,8.028129059431759,8.117312461601975,8.362175469149628,8.447199819595703,8.546169299652755,8.281723990411392,8.730851903519232,8.610319169405722,8.562548893137034,8.610501368549889,8.454892165218858,8.266935347610456,8.174702882469461,8.11162807830774,7.575071699507561,7.579678823090456,7.3277805384216315,7.097548850614793,7.1569563646156364,7.29641326877392,7.257707677160043,7.421775793644647,8.164510268747042,8.474285690404962,8.92319149068606
44,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.833213344056216,3.828641396489095,5.153291594497779,6.340359303727752,7.341483852363161,7.669495251007694,7.87777633327726,7.67786350067821,7.438383530044307,7.275864600546533,7.325148957955575,6.7650389767805414,6.432940092739179,6.226536669287466,5.966146739123692,5.780743515792329,5.799092654460526,5.771441123130016,6.175867270105761,6.066108090103747,6.682108597449809,6.573680166960646,6.391917113392602,6.532334292222349,6.493753839851686,6.327936783729195,6.495265555937008,6.5722825426940075,6.53813982376767,6.639875833826536,7.1049654482698426,7.242082359256962,7.794411205726601,7.9215356321335495,8.16223106548118,8.546557800046141,8.775240458738327,8.69165057315339,9.009814110527381,9.068892008391808,8.852807917623322,8.355614995760183,8.679822114864455,9.17626639164243,8.82893352896109,8.573951525234847,8.455955881945048,8.146998697389993,7.982757702011113,7.751045117971802,7.814803429489359,7.823645930834952,7.7752758464868625,7.838737559599282,7.914252278742441,7.8160138391590275,7.952263308657046,8.023552392404348
45,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2.833213344056216,5.043425116919247,6.186208623900494,7.136483208590247,7.165493475060845,6.9440872082295275,6.912742820493176,7.119635638017636,6.948897222313312,7.029972911706386,7.1180162044653335,7.312553498102598,7.670428522190693,8.393216011596527,8.665785595466064,9.009814110527381,9.345482965918476,9.333707785926467,9.465989834846651,9.42512911890764,9.267759862843668,9.089414904047302,8.76748487464946,8.596558746796978,8.691818541575723,8.859363449152088,8.646289764750648,8.89041055197428,8.991313336173812,8.633731007664188,8.653470809708786,8.7937637591133,8.720460512725655,8.891649112650057,9.003316202541857,9.134754385019587,9.306014122044465,9.199582715323222,9.569691731118324,9.881395306061313,9.98686316145718,9.817657295930935,10.078532700359306,10.528516479019784,10.38399828829976,10.353511663841456,10.16569795901424,10.05173512899633,9.911406117780423,9.805709329617423,9.532061486651386,9.14686794902061,8.998631198287637,8.967121656230923,8.952087643548404,8.87626525995469,8.77940359789435,8.777247096750544
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,1.791759469228055,3.9889840465642745,4.969813299576001,6.025865973825314,6.82001636467413,6.405228458030842,6.089044875446846,6.690842277418564,6.338594078203183,6.22455842927536,6.206575926724928,6.008813185442595,6.144185634125646,5.971261839790462,5.993961427306569,5.996452088619021,6.054439346269371,6.0112671744041615,6.093569770045136,6.331501849893691,6.413458957167357,6.46302945692067,6.92461239604856,7.499423290592229,7.5740450053721995,7.344719054149673,7.604396348796338,7.896924656268864,7.9561263512135,8.284251797621916,8.447628728030327,8.61794309451638,8.968396191198256,8.9851948179913,9.230731061623917,8.99118884193151,8.837100411162755,8.733110697638708,8.537583881063972,8.27614021955846,7.87359778968554,7.960672608388117,8.030084094267563,7.773594467360194,7.429520842786462,7.009408932708637,6.967909201801884,6.9782137426306985,6.866933284461882,7.028201432058005,6.98933526597456,7.016609683894219,7.114769448366463,7.213768308118642,7.154615356913663,7.203405521083095,7.208600337960199
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4339872044851463,5.605802066295998,7.095893221097532,7.501634457883413,7.501082124259871,7.284134806195205,7.8632667240095735,8.15248607578024,7.653020413804189,7.822044008185619,7.8328075165248645,7.930565854233965,8.191740021277457,8.123261319121745,8.496378051702317,8.65277248565806,9.207135241027235,9.293393927111468,9.63756697186586,9.579141495712756,9.763535592108683,9.425532393502772,9.320270431348378,9.243388226022383,9.229848838364227,9.218506934642576,9.05122740031911,9.263691547473178,9.1539816383068,9.071537969095724,9.476849879195163,9.509703949201802,9.795233967095873,9.716253951381153,9.772410288929185,10.20006742192352,10.33419796600033,10.224809892531864,10.435761507507989,10.72394997039761,11.013666027575601,10.955025703818272,10.674521271753145,10.652967806436234,10.445724630256212,10.127790431570185,9.845116639209799,9.768297642474444,9.536617962187327,8.979290649090876,9.198166571044474,9.026297334283887,8.915432254432663,9.101529466118004,9.008346579384707,8.82790796297859,9.044403844431551,9.035867930125628
48,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,3.9512437185814275,6.257667587882639,7.5352967024440884,8.328692583545568,8.787067645218054,8.626764827845529,8.623892810075294,8.830396801098097,8.969160133175821,9.067277989134345,8.893160828735379,9.001222992395064,9.359363643368622,9.436678814186912,10.045768059792898,10.491385322376976,10.786159451386606,11.014011942895687,11.188454919070612,11.053932989844254,10.932856938462077,10.929063089960264,10.824785726220822,10.628714626559486,10.490551734287916,10.285991049006945,10.01668230030247,10.317020031722052,10.783736513063017,10.397665367329228,10.343515104993404,10.390993370980501,10.620009404412524,10.719294745831961,11.39192099606508,11.238528092173613,11.356470465570062,11.21240128450515,11.588709888237037,11.50677659938335,11.616303015852312,11.352615857827386,11.781623475010162,11.923271972969877,11.987586979406279,11.77383482542412,11.701833615783992,11.721880838429064,11.258678168604686,10.300954090533025,10.924984788208892,10.676554356271946,10.370862730428172,10.228176350617005,10.210420629580021,9.987552927653796,10.099588732738454,10.065648918115544
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,4.68213122712422,6.182084906716632,6.716594773520978,6.658011045870748,6.565264970035361,6.93828448401696,6.9440872082295275,7.0192966537150445,6.872128101338986,7.083387847625295,7.149131598557407,7.725330037917135,7.688455356549944,8.034955024502159,8.177515823846075,8.272315147956022,8.369388996647842,8.406708458240965,8.364275084991524,8.0323601479245,8.022568946988255,7.851661177889265,7.821242083523558,7.860185057472165,7.960672608388117,7.99799931797973,8.63141433550626,8.809116258125274,8.8065738205036,9.038246335337664,9.06566136060674,9.192176401348512,9.353487881194667,9.653679132512428,9.947791478092652,10.036181094261593,9.80410910855585,9.94063881816692,9.85098299855398,9.749695141856147,9.622979683832348,9.774289614064447,10.00192918784816,9.827092351282415,9.444384297758681,9.26302769425519,9.020389788017736,8.83695515733143,8.60337088765729,8.462948176563842,8.207401833376355,8.173293438966228,8.092851027538384,7.978996370854115,7.945909598613133,7.924072324923417,7.918992488165245
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,3.784189633918261,5.087596335232384,5.521460917862246,5.521460917862246,4.5217885770490405,3.6888794541139363,3.7612001156935624,3.5553480614894135,2.5649493574615367,2.995732273553991,3.1354942159291497,4.23410650459726,4.3694478524670215,3.091042453358316,3.970291913552122,3.6375861597263857,3.8066624897703196,4.007333185232471,4.060443010546419,3.2188758248682006,3.4965075614664802,4.007333185232471,3.784189633918261,3.9512437185814275,3.7376696182833684,3.4011973816621555,3.4965075614664802,3.367295829986474,3.6635616461296463,4.3694478524670215,4.23410650459726,4.762173934797756,4.912654885736052,5.123963979403259,6.206575926724928,6.555356891810665,6.18826412308259,6.7580945044277305,6.595780513961311,6.57507584059962,6.434546518787453,6.583409222158765,7.00397413672268,7.025538314638521,6.900730664045173,6.827629234502852,6.840546529288687,6.678342114654332,6.682108597449809,6.6052979209482015,6.763884908562435,6.598509028614515,6.75343791859778,6.97354301952014,7.156176637480615,6.966024187106113,6.806829360392176
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6109179126442243,4.787491742782046,6.368187186350492,7.418780882750794,7.8898337513942955,7.998335395952982,8.369388996647842,8.588955557643128,8.604837701268284,8.777555453213056,8.710454688248527,8.969796305981806,8.66319648553608,8.405591014834934,8.181440695719374,8.24380842366528,8.258940462988459,8.449556542700426,8.79346036105272,8.886823846515187,8.880724576151456,9.03455739202181,8.788898309344878,8.751790892775563,8.81537000096066,8.841881989497114,8.87360810154911,8.822764296703758,8.657476736863293,8.593227877692234,8.868131713503033,8.9001399880938,8.872627365918836,9.084550365917883,9.17812704961153,9.202912856147385,9.607773308387083,9.794676646677948,9.773151050808124,10.21982996548112,10.100574561530555,10.18885444703047,10.28117027963184,10.461959829769471,10.482233472786097,10.578063347510637,10.421268928868125,10.083932349317223,9.96401805227616,9.574149804815514,9.433643910491758,9.232395362757014,9.107753783201082,9.228474942171665,9.232982102457008,9.20099685697303,9.25378292981902,9.259416209622776
53,0.0,0.0,0.0,0.0,0.0,1.791759469228055,4.553876891600541,6.29156913955832,7.048386408721883,7.71289096149013,8.076204527239026,8.066835314417336,7.201916317531627,7.341483852363161,7.428927194802272,7.421177528595393,7.3864708488298945,6.884486652042782,7.642044402873258,7.790696031174738,7.629489916393995,7.955425088912672,8.035926369891792,8.327484416188264,8.470101583882387,8.745761999375512,8.650499558724462,8.621012520055235,8.511778558714738,8.387539983189367,8.266164436612492,8.135639903354386,8.037220031133012,7.922623574217286,7.96693349840484,8.26796230533871,8.235095497258357,8.354438940114811,8.42639282708974,8.509967146324497,8.655040258108363,9.14984699154722,9.485696794737327,9.584521190044581,9.867963996467081,9.670924779305427,10.151752892624117,9.538420349034803,9.555276687009526,9.213634938925614,10.12033130170181,9.573245865665552,9.562967133068346,9.341280911236778,9.053569596026234,8.974744612722734,8.656433258507741,8.696008608880904,8.46779284112111,8.495560891289124,8.58615939588096,8.753529336516431,8.893984438939794,8.965334573804839,9.139810605785655
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4849066497880004,4.430816798843313,5.225746673713202,5.68697535633982,5.337538079701318,5.41610040220442,5.1647859739235145,4.927253685157205,4.990432586778736,5.459585514144159,5.648974238161206,4.990432586778736,4.927253685157205,5.420534999272286,5.641907070938114,6.0473721790462776,6.846943139585379,6.617402977974478,6.78105762593618,6.870053411798126,6.715383386334681,6.80128303447162,6.583409222158765,6.665683717782408,7.187657164114956,7.118826249062078,7.215975002651466,7.15305163493748,7.1808311990445555,7.27655640271871,7.537962659768208,7.555381944240273,7.917171988845776,8.054840221101024,8.553139318189707,8.82555985506085,8.73985662749357,8.952475967933584,9.057072635572965,9.112065802707843,9.100748695346088,9.121509158269568,9.254452946594503,9.029537661151497,8.799058378546453,8.628376720376853,8.25582842728183,8.036573409707312,7.641084249174914,7.703459047867175,7.444248649496705,7.527793987721444,7.753194269884341,7.950854857719988,7.933796874815411,7.881559917056899,7.924072324923417
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.295836866004329,5.541263545158426,6.650279048587422,6.882437470997847,7.075808863978387,6.893656354602635,7.305188215393037,7.587310506022615,7.731492029245684,7.717796211013582,7.897296472595885,8.117610746466228,7.75833346749091,7.5740450053721995,7.611347717403621,7.918264686095274,8.234564993267135,8.439015410352214,8.666647144584575,8.76170676846664,8.721276239991704,8.687948111838727,8.541495483939203,8.507748732588238,8.474494436883122,8.612503371220562,8.89604050162011,9.389239411968807,9.55272367519805,9.749928364409826,9.726869698658852,9.832313733081604,10.570111070155717,10.396047367495227,10.587442614727157,10.738589920723442,10.791687404243758,10.397573852297821,10.401805277658909,10.242563539313103,10.114072574602941,9.638414622945206,9.777357275391916,10.105693432635459,9.805929848941323,9.527192821727743,9.305104948420606,9.107088742165708,8.800113946766308,8.544419177669829,8.536407410340042,8.386856689688234,8.234830280442056,8.274866820685254,8.454040376410969,8.502485562543963,8.75004942158424,8.70748291785937
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3.044522437723423,4.07753744390572,4.653960350157523,4.30406509320417,3.871201010907891,5.204006687076795,4.477336814478207,4.30406509320417,4.477336814478207,4.276666119016055,4.442651256490317,3.713572066704308,4.709530201312334,4.859812404361672,5.3612921657094255,5.365976015021851,5.4510384535657,5.594711379601839,5.823045895483019,5.777652323222656,5.5053315359323625,5.356586274672012,5.755742213586912,5.560681631015528,5.231108616854587,5.726847747587197,6.182084906716632,6.52795791762255,6.802394763324311,6.993932975223189,7.215975002651466,7.5953872788539725,7.821242083523558,8.101374671228582,8.572438665642215,8.617762246337932,8.415824697027949,8.297294370266917,7.994969522697877,7.855932199718614,7.4133673356952405,7.2633296174768365,7.671360923190644,7.761744984658913,7.323170717943469,7.02197642307216,6.81783057145415,6.148468295917647,6.391917113392602,6.502790045915623,6.025865973825314,5.988961416889864,6.035481432524756,6.142037405587356,5.993961427306569,6.054439346269371,5.976350909297934
US,0.0,1.791759469228055,1.3862943611198906,0.6931471805599453,0.6931471805599453,2.1972245773362196,5.937536205082426,7.85748078694253,10.042814617757227,11.500903489742903,12.187908674902502,12.313455115659634,12.202952783818894,12.242457610979606,12.166697520455985,12.08303457633995,11.965331409246811,11.95107071246702,11.900606706712466,11.891135847745172,11.906614843865572,12.110766965715724,12.460230250373552,12.718503979453331,12.911938598497894,13.047603192606173,13.048202173064569,12.999458748752408,12.839843955509213,12.796885283111134,12.622457911087329,12.579382951369332,12.57748101750838,12.391859026216611,12.555334177912998,12.641701550827054,12.619132176204097,12.739681743567994,12.873866120025603,13.087260414668137,13.24500039120259,13.600133022931118,13.849774777201457,14.001837416152068,13.960236680123987,14.125379178619323,14.22874077277769,14.235269684753142,14.102555427445356,14.189615709392339,14.35644143658113,14.2637420091214,14.02745159477049,13.875583498220653,13.648774513630011,13.404776091138332,13.06622467877218,13.08076191250929,12.96327619976328,12.843950215572862,12.862208270949361,12.979079440079953,13.023062244329896,13.075816694747207,13.091737145662567
