FIPS,2020-01-19,2020-01-26,2020-02-02,2020-02-09,2020-02-16,2020-02-23,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19
51001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,1.6094379124341003,2.8903717578961645,4.727387818712341,5.332718793265369,4.962844630259907,5.147494476813453,3.9889840465642745,4.948759890378168,4.672828834461906,2.9444389791664403,3.5553480614894135,2.70805020110221,1.3862943611198906,0.0,1.9459101490553132,0.0
51003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,2.3978952727983707,2.9444389791664403,2.302585092994046,2.833213344056216,3.4657359027997265,2.6390573296152584,2.833213344056216,1.9459101490553132,3.784189633918261,3.5263605246161616,3.9889840465642745,3.828641396489095,4.110873864173311,4.30406509320417,4.343805421853684,4.31748811353631,2.0794415416798357
51005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,1.9459101490553132,1.791759469228055,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,1.6094379124341003,2.6390573296152584,0.0
51007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,1.0986122886681098,1.791759469228055,1.9459101490553132,1.0986122886681098,0.0,1.0986122886681098,1.3862943611198906,2.302585092994046,0.0
51009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.0,0.0,1.0986122886681098,0.6931471805599453,2.1972245773362196,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.791759469228055,0.6931471805599453,1.0986122886681098,2.1972245773362196,1.0986122886681098
51011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,1.6094379124341003,2.1972245773362196,0.0,0.0,1.0986122886681098,1.6094379124341003,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.6094379124341003,1.3862943611198906,0.6931471805599453,0.0
51013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,2.70805020110221,3.970291913552122,4.31748811353631,5.293304824724492,5.14166355650266,5.497168225293202,5.634789603169249,5.662960480135946,5.429345628954441,5.497168225293202,5.713732805509369,4.477336814478207,4.836281906951478,4.430816798843313,3.8918202981106265,4.174387269895637,4.356708826689592,4.859812404361672,1.9459101490553132
51015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,2.302585092994046,1.6094379124341003,2.6390573296152584,2.1972245773362196,2.9444389791664403,2.8903717578961645,1.9459101490553132,2.995732273553991,2.772588722239781,2.8903717578961645,3.1780538303479458,2.4849066497880004,2.5649493574615367,2.5649493574615367,2.995732273553991,0.0
51017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,2.3978952727983707,0.6931471805599453,1.9459101490553132,2.302585092994046,1.3862943611198906,0.6931471805599453,0.0,2.302585092994046,3.2188758248682006,2.70805020110221,1.9459101490553132,2.1972245773362196,3.4011973816621555,2.9444389791664403,3.091042453358316,1.0986122886681098
51021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0
51023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,2.0794415416798357,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,1.9459101490553132,2.0794415416798357,2.3978952727983707,2.3978952727983707,4.1588830833596715,2.9444389791664403,2.5649493574615367,0.0
51025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,0.0,1.3862943611198906,1.9459101490553132,2.6390573296152584,3.784189633918261,2.1972245773362196,2.302585092994046,2.8903717578961645,3.1354942159291497,1.3862943611198906
51027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2.302585092994046,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,2.5649493574615367,0.0,2.0794415416798357,2.70805020110221,0.0
51029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,2.302585092994046,2.3978952727983707,2.1972245773362196,4.634728988229636,4.6913478822291435,5.10594547390058,3.4657359027997265,2.5649493574615367,3.044522437723423,3.7376696182833684,3.4965075614664802,1.3862943611198906,2.302585092994046,2.302585092994046,1.0986122886681098,1.0986122886681098
51031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.9459101490553132,0.6931471805599453,0.0,1.0986122886681098,0.0,0.0,0.0,1.6094379124341003,0.6931471805599453,1.0986122886681098,2.1972245773362196,2.1972245773362196,2.302585092994046,2.4849066497880004,2.3978952727983707,1.0986122886681098
51033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.9459101490553132,2.0794415416798357,2.3978952727983707,1.791759469228055,1.3862943611198906,1.3862943611198906,2.8903717578961645,2.9444389791664403,3.1354942159291497,2.9444389791664403,1.0986122886681098,0.0,2.1972245773362196,2.995732273553991,0.0
51035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,2.302585092994046,2.70805020110221,2.833213344056216,3.044522437723423,3.2188758248682006,3.5263605246161616,3.6888794541139363,3.091042453358316,2.772588722239781,3.1780538303479458,2.8903717578961645,3.4011973816621555,1.3862943611198906
51036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.0,0.0,2.0794415416798357,0.0,1.6094379124341003,0.0,0.0,0.6931471805599453,2.0794415416798357,1.0986122886681098,0.0,0.0,0.6931471805599453,0.0
51037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,0.0,0.0,1.0986122886681098,0.0,2.0794415416798357,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0
51041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.6094379124341003,4.543294782270004,4.574710978503383,4.672828834461906,4.867534450455582,5.030437921392435,5.147494476813453,5.3612921657094255,5.3706380281276624,5.5909869805108565,5.817111159963204,5.8664680569332965,5.968707559985366,5.707110264748875,4.882801922586371,5.272999558563747,5.552959584921617,2.995732273553991
51043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1.0986122886681098,1.791759469228055,1.0986122886681098,0.6931471805599453,1.3862943611198906,1.791759469228055,1.791759469228055,1.9459101490553132,1.6094379124341003,1.791759469228055,1.6094379124341003,0.0,0.0
51045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0
51047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,2.1972245773362196,3.091042453358316,4.02535169073515,4.406719247264253,4.330733340286331,4.718498871295094,5.342334251964811,4.605170185988092,4.2626798770413155,3.4657359027997265,2.833213344056216,2.5649493574615367,2.302585092994046,3.5553480614894135,3.6375861597263857,1.6094379124341003
51049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,0.6931471805599453,0.0,1.0986122886681098,0.0,2.302585092994046,1.0986122886681098,2.3978952727983707,1.3862943611198906,1.791759469228055,1.0986122886681098,0.0,1.791759469228055,0.6931471805599453,0.6931471805599453,0.0
51051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,0.0
51053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,0.0,1.6094379124341003,1.791759469228055,1.9459101490553132,2.3978952727983707,2.4849066497880004,3.367295829986474,3.044522437723423,2.1972245773362196,2.6390573296152584,2.995732273553991,1.9459101490553132,1.791759469228055,2.4849066497880004,0.0
51057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.6390573296152584,2.1972245773362196,2.302585092994046,1.6094379124341003,1.9459101490553132,0.0,0.0,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.3862943611198906,0.0
51059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046,2.4849066497880004,4.897839799950911,5.442417710521793,6.326149473155099,6.532334292222349,7.013915474810528,7.170888478512505,7.355001921105257,7.4821189235521155,7.351799869057777,7.581209826196346,7.047517221357296,6.78332520060396,5.996452088619021,5.958424693029782,5.840641657373398,5.802118375377063,5.978885764901122,4.382026634673881
51061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.3862943611198906,2.70805020110221,2.3978952727983707,3.784189633918261,3.871201010907891,3.6888794541139363,3.7612001156935624,4.060443010546419,3.7612001156935624,3.4965075614664802,3.5553480614894135,3.1354942159291497,2.6390573296152584,2.6390573296152584,3.8066624897703196,3.828641396489095,1.791759469228055
51063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1.6094379124341003,1.6094379124341003,0.0,1.791759469228055,0.0
51065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,2.6390573296152584,3.8501476017100584,1.791759469228055,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.9459101490553132,1.0986122886681098,1.9459101490553132,1.0986122886681098,1.6094379124341003,2.3978952727983707,2.302585092994046,2.70805020110221,0.0
51067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,1.3862943611198906,0.0,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.6094379124341003,2.4849066497880004,3.4657359027997265,2.6390573296152584,2.3978952727983707,0.0
51069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,2.995732273553991,3.6635616461296463,2.8903717578961645,2.4849066497880004,3.091042453358316,3.8501476017100584,3.8501476017100584,3.828641396489095,4.48863636973214,3.8918202981106265,3.5553480614894135,3.044522437723423,3.4011973816621555,3.6635616461296463,3.2188758248682006,3.6635616461296463,1.791759469228055
51071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,2.302585092994046,0.0,0.0,0.0
51073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.0986122886681098,2.3978952727983707,0.0,0.0,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,1.3862943611198906,1.791759469228055,1.6094379124341003,0.6931471805599453,2.8903717578961645,3.044522437723423,1.6094379124341003
51075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,2.772588722239781,3.367295829986474,2.6390573296152584,2.1972245773362196,1.0986122886681098,1.791759469228055,1.0986122886681098,1.791759469228055,2.1972245773362196,2.1972245773362196,0.6931471805599453,0.6931471805599453,2.0794415416798357,1.0986122886681098,2.1972245773362196,0.0
51077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,2.70805020110221,1.3862943611198906,2.5649493574615367,2.3978952727983707,2.8903717578961645,2.3978952727983707,1.9459101490553132,1.3862943611198906,1.0986122886681098,2.1972245773362196,1.0986122886681098
51079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.0,1.3862943611198906,1.6094379124341003,0.6931471805599453,2.5649493574615367,1.3862943611198906,1.9459101490553132,1.0986122886681098,2.4849066497880004,2.4849066497880004,2.0794415416798357,2.4849066497880004,0.0
51081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,2.302585092994046,2.4849066497880004,2.1972245773362196,1.6094379124341003,1.791759469228055,1.6094379124341003,2.8903717578961645,5.111987788356544,4.574710978503383,2.0794415416798357,2.3978952727983707,2.5649493574615367,1.9459101490553132,2.4849066497880004,0.0
51083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,0.0,2.0794415416798357,1.0986122886681098,1.0986122886681098,1.6094379124341003,0.6931471805599453,0.0,0.0,1.3862943611198906,1.3862943611198906,2.302585092994046,2.6390573296152584,2.833213344056216,2.8903717578961645,1.3862943611198906
51085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2.1972245773362196,3.258096538021482,3.713572066704308,3.1780538303479458,3.4011973816621555,3.4011973816621555,3.9512437185814275,3.6109179126442243,4.248495242049359,2.8903717578961645,3.332204510175204,3.367295829986474,2.9444389791664403,3.295836866004329,3.258096538021482,3.7376696182833684,1.0986122886681098
51087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,3.1780538303479458,4.962844630259907,5.267858159063328,5.25227342804663,5.3230099791384085,5.087596335232384,4.852030263919617,5.147494476813453,5.220355825078324,5.8377304471659395,5.631211781821365,5.303304908059076,5.003946305945459,5.176149732573829,4.634728988229636,5.0689042022202315,5.209486152841421,3.4657359027997265
51089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.791759469228055,1.0986122886681098,2.4849066497880004,3.367295829986474,3.713572066704308,4.007333185232471,3.6635616461296463,3.367295829986474,2.772588722239781,3.713572066704308,4.189654742026425,3.7612001156935624,0.0
51091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2.70805020110221,2.302585092994046,4.007333185232471,2.0794415416798357,2.0794415416798357,2.1972245773362196,1.9459101490553132,2.1972245773362196,1.3862943611198906,2.6390573296152584,2.4849066497880004,1.9459101490553132,2.772588722239781,2.5649493574615367,3.4657359027997265,3.6109179126442243,1.791759469228055
51095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,2.4849066497880004,3.8066624897703196,3.828641396489095,2.70805020110221,2.5649493574615367,2.4849066497880004,2.302585092994046,2.1972245773362196,2.1972245773362196,2.5649493574615367,2.302585092994046,2.1972245773362196,2.995732273553991,2.0794415416798357,2.5649493574615367,3.295836866004329,4.04305126783455,4.189654742026425,3.5553480614894135
51097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,2.4849066497880004,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,0.0
51099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.791759469228055,1.3862943611198906,1.9459101490553132,2.1972245773362196,1.3862943611198906,2.1972245773362196,1.6094379124341003,2.5649493574615367,2.0794415416798357,2.6390573296152584,2.1972245773362196,0.6931471805599453,0.6931471805599453,1.6094379124341003,0.6931471805599453,0.0
51101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.0986122886681098,1.791759469228055,2.302585092994046,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341003,1.0986122886681098,2.3978952727983707,1.9459101490553132,0.0
51103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2.302585092994046,0.0
51105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.6094379124341003,2.70805020110221,0.0
51107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.1972245773362196,3.6888794541139363,4.564348191467836,4.983606621708336,4.762173934797756,5.017279836814924,5.75890177387728,5.5053315359323625,5.713732805509369,5.993961427306569,6.548219102762372,6.016157159698354,5.945420608606575,5.402677381872279,5.849324779946859,5.652489180268651,5.288267030694535,5.407171771460119,3.9318256327243257
51109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.9459101490553132,2.4849066497880004,2.0794415416798357,1.791759469228055,1.9459101490553132,2.1972245773362196,1.3862943611198906,2.0794415416798357,2.3978952727983707,2.6390573296152584,1.791759469228055,2.302585092994046,2.1972245773362196,2.302585092994046,2.0794415416798357,2.6390573296152584,0.6931471805599453
51111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1.791759469228055,1.3862943611198906,1.0986122886681098,0.0,2.1972245773362196,1.9459101490553132,1.0986122886681098,1.0986122886681098,0.0
51113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,1.791759469228055,0.0,1.6094379124341003,1.3862943611198906,1.0986122886681098,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0
51115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.3862943611198906,3.8066624897703196,2.3978952727983707,3.044522437723423,2.9444389791664403,2.6390573296152584,3.828641396489095,3.367295829986474,3.1780538303479458,1.6094379124341003,1.3862943611198906,2.0794415416798357,1.791759469228055,2.0794415416798357,2.1972245773362196,2.772588722239781,1.3862943611198906
51119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
51121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,3.2188758248682006,2.3978952727983707,2.1972245773362196,1.6094379124341003,2.0794415416798357,0.6931471805599453,1.0986122886681098,1.3862943611198906,2.8903717578961645,1.6094379124341003,2.3978952727983707,2.9444389791664403,3.367295829986474,3.295836866004329,3.367295829986474,1.6094379124341003
51125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.6931471805599453,1.6094379124341003,1.0986122886681098,0.0
51127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,1.6094379124341003,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.0,2.1972245773362196,1.9459101490553132,0.6931471805599453,1.0986122886681098,2.1972245773362196,1.0986122886681098,2.0794415416798357,2.772588722239781,1.3862943611198906
51131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,2.70805020110221,4.30406509320417,4.174387269895637,3.6109179126442243,2.6390573296152584,2.995732273553991,3.044522437723423,2.302585092994046,1.9459101490553132,1.0986122886681098,0.0,1.0986122886681098,1.3862943611198906,0.0
51133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,2.0794415416798357,1.6094379124341003,1.0986122886681098,0.0,0.0,0.6931471805599453,2.302585092994046,0.0,0.0,2.302585092994046,0.6931471805599453
51135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,2.1972245773362196,2.995732273553991,2.833213344056216,2.70805020110221,3.367295829986474,1.6094379124341003,1.791759469228055,3.1354942159291497,0.0
51137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,2.1972245773362196,1.791759469228055,1.6094379124341003,2.4849066497880004,1.9459101490553132,2.1972245773362196,3.1780538303479458,3.1780538303479458,2.8903717578961645,1.6094379124341003,2.5649493574615367,2.0794415416798357,2.0794415416798357,1.791759469228055,2.70805020110221,0.6931471805599453
51139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.9459101490553132,4.23410650459726,3.2188758248682006,3.044522437723423,3.4011973816621555,3.332204510175204,3.4965075614664802,2.8903717578961645,2.6390573296152584,2.302585092994046,1.791759469228055,2.6390573296152584,2.833213344056216,2.772588722239781,0.6931471805599453
